auskunft,Art,stunde,monat,gespraeche,summe_dauer,avg_dauer,0,bis_10,bis_20,bis_30,bis_40,bis_50,bis_60,bis_70,bis_80,bis_90,bis_100,bis_110,bis_120,bis_130,bis_140,bis_150,bis_160,bis_170,bis_180,bis_190,bis_200,bis_210,bis_220,bis_230,bis_240,bis_250,bis_260,bis_270,bis_280,bis_290,bis_300,bis_360,bis_420,bis_480,bis_540,bis_600,bis_1200,bis_1800,bis_2400,bis_3000,ab_3001,Max,Anzahl,Kategorie(1.te),Max_Wert_Kategorie
11834,WV_zu_Ausland,19,03_2019,39,9126,234,15,1,3,2,7,1,2,0,1,1,1,0,0,0,1,0,0,1,0,0,1,3,0,2,0,1,0,0,1,2,0,0,1,2,1,0,3,1,0,0,0,7,1,bis_40,
11834,WV_zu_Ausland,20,03_2019,40,10170,254.3,13,2,3,5,1,2,3,2,2,0,0,1,1,4,0,1,0,0,1,0,0,1,0,2,0,0,0,0,1,0,0,1,1,2,0,0,3,0,0,1,0,5,1,bis_30,
11834,WV_zu_Ausland,21,03_2019,12,4913,409.4,6,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,2,1,bis_50,
11834,WV_zu_Ausland,22,03_2019,7,608,86.9,1,0,0,2,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,bis_30,Max_Wert_ist_mehrfach_vorhanden!
11834,WV_zu_Ausland,23,03_2019,6,1198,199.7,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,6,bis_10,Max_Wert_ist_mehrfach_vorhanden!
11833,WV_zu_MobFu,0,03_2019,9,453,50.3,5,0,2,2,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,bis_20,Max_Wert_ist_mehrfach_vorhanden!
11833,WV_zu_MobFu,1,03_2019,6,555,92.5,1,1,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,bis_80,
11833,WV_zu_MobFu,2,03_2019,2,133,66.5,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,bis_40,Max_Wert_ist_mehrfach_vorhanden!
11833,WV_zu_MobFu,3,03_2019,2,31,15.5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,bis_10,Max_Wert_ist_mehrfach_vorhanden!
11833,WV_zu_MobFu,4,03_2019,2,618,309,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,bis_360,
11833,WV_zu_MobFu,5,03_2019,2,222,111,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,bis_40,Max_Wert_ist_mehrfach_vorhanden!
11833,WV_zu_MobFu,6,03_2019,8,920,115,8,0,0,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,bis_30,Max_Wert_ist_mehrfach_vorhanden!
11833,WV_zu_MobFu,7,03_2019,20,1889,94.5,13,2,2,1,2,4,1,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,1,bis_50,
11833,WV_zu_MobFu,8,03_2019,75,6745,89.9,33,7,7,12,5,4,4,5,3,3,5,2,0,3,3,1,0,3,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,12,1,bis_30,
11833,WV_zu_MobFu,9,03_2019,151,14473,95.8,47,13,14,12,23,9,17,11,5,3,4,6,1,2,5,1,3,3,1,1,3,1,2,0,0,0,1,1,0,1,0,3,1,1,0,0,3,0,0,0,0,23,1,bis_40,
11833,WV_zu_MobFu,10,03_2019,179,20225,113,64,15,16,26,21,18,20,6,7,2,1,4,3,2,3,2,3,2,3,0,1,0,1,0,2,0,3,0,1,0,0,2,3,2,3,1,5,1,0,0,0,26,1,bis_30,
11833,WV_zu_MobFu,11,03_2019,141,15398,109.2,52,10,11,18,15,13,7,5,4,7,5,8,1,4,3,0,1,4,3,3,3,2,2,0,2,0,0,0,0,0,1,0,2,3,1,1,1,1,0,0,0,18,1,bis_30,
11833,WV_zu_MobFu,12,03_2019,115,11922,103.7,54,10,21,10,12,11,6,5,6,3,3,2,1,3,1,1,2,1,0,2,0,0,1,1,1,0,0,1,0,0,0,4,3,2,0,0,1,0,1,0,0,21,1,bis_20,
11833,WV_zu_MobFu,13,03_2019,97,8349,86.1,33,12,14,13,7,10,7,4,4,4,4,3,2,0,2,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,1,2,1,1,0,0,1,1,0,0,0,14,1,bis_20,
11833,WV_zu_MobFu,14,03_2019,97,9397,96.9,37,6,14,14,11,9,3,3,4,6,3,1,2,1,2,3,1,0,1,0,0,1,0,1,1,0,0,0,2,0,0,2,2,1,0,1,2,0,0,0,0,14,2,bis_20,Max_Wert_ist_mehrfach_vorhanden!
11833,WV_zu_MobFu,15,03_2019,124,13210,106.5,50,8,16,13,10,7,11,9,6,4,3,2,2,1,5,2,0,0,1,2,1,2,1,2,1,1,3,0,0,1,1,3,0,1,1,1,3,0,0,0,0,16,1,bis_20,
11833,WV_zu_MobFu,16,03_2019,134,12897,96.2,45,14,15,24,10,14,7,5,2,3,4,1,3,2,2,2,0,2,1,0,2,2,1,0,1,3,1,1,0,2,0,5,2,2,0,0,0,1,0,0,0,24,1,bis_30,
11833,WV_zu_MobFu,17,03_2019,117,15849,135.5,55,13,12,13,7,12,13,5,2,2,2,2,1,4,2,1,1,5,1,3,1,0,2,1,0,0,1,0,0,0,0,2,1,1,0,1,5,0,1,0,0,13,3,bis_10,Max_Wert_ist_mehrfach_vorhanden!
11833,WV_zu_MobFu,18,03_2019,110,16183,147.1,47,10,16,16,7,11,4,5,0,3,1,2,4,3,1,3,0,0,2,1,0,1,0,1,0,1,0,0,0,1,0,5,0,2,3,2,4,0,1,0,0,16,2,bis_20,Max_Wert_ist_mehrfach_vorhanden!
11833,WV_zu_MobFu,19,03_2019,81,17903,221,48,11,12,8,6,7,4,2,4,3,0,2,0,0,3,1,2,0,0,1,2,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,4,0,1,2,0,12,1,bis_20,
11833,WV_zu_MobFu,20,03_2019,45,4911,109.1,26,6,6,6,5,5,3,1,1,2,1,0,0,1,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,6,3,bis_10,Max_Wert_ist_mehrfach_vorhanden!
11833,WV_zu_MobFu,21,03_2019,34,2359,69.4,19,4,6,7,3,3,2,2,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7,1,bis_30,
11833,WV_zu_MobFu,22,03_2019,16,1682,105.1,12,4,1,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4,1,bis_10,
11833,WV_zu_MobFu,23,03_2019,9,1310,145.6,7,1,1,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2,bis_40,Max_Wert_ist_mehrfach_vorhanden!
11834,WV_zu_MobFu,8,03_2019,1,38,38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,bis_40,
11834,WV_zu_MobFu,9,03_2019,2,91,45.5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,bis_50,
11834,WV_zu_MobFu,10,03_2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,bis_10,Max_Wert_ist_mehrfach_vorhanden!
11834,WV_zu_MobFu,11,03_2019,3,1787,595.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,bis_40,Max_Wert_ist_mehrfach_vorhanden!
11834,WV_zu_MobFu,15,03_2019,1,407,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,bis_420,
11834,WV_zu_MobFu,16,03_2019,1,12,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,bis_20,
11834,WV_zu_MobFu,18,03_2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,bis_10,Max_Wert_ist_mehrfach_vorhanden!
11837,WV_zu_MobFu,16,03_2019,1,21,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,bis_30,
11833,WV_zu_VZ,0,03_2019,491,32000,65.2,7,3,0,24,126,138,67,41,19,19,13,7,4,3,4,3,2,0,1,1,0,0,2,0,1,1,1,0,0,0,0,3,1,1,3,1,2,0,0,0,0,138,1,bis_50,
11833,WV_zu_VZ,1,03_2019,320,21480,67.1,8,1,1,17,82,81,45,19,21,10,5,9,4,6,2,3,0,0,0,2,0,1,1,0,0,0,3,0,0,2,0,2,1,0,1,0,0,1,0,0,0,82,1,bis_40,
11833,WV_zu_VZ,2,03_2019,197,15441,78.4,1,1,0,8,53,45,28,11,13,5,7,2,1,3,2,1,1,2,0,0,0,0,1,0,2,0,2,2,0,1,2,1,0,0,0,0,3,0,0,0,0,53,1,bis_40,
11833,WV_zu_VZ,3,03_2019,120,7724,64.4,2,0,0,5,31,25,14,5,9,12,3,8,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,31,1,bis_40,
11833,WV_zu_VZ,4,03_2019,80,5640,70.5,0,0,0,4,13,22,15,2,4,2,2,3,2,1,1,2,0,3,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,bis_50,
11833,WV_zu_VZ,5,03_2019,73,6381,87.4,1,0,0,4,10,15,4,3,8,6,3,5,1,2,0,2,2,0,1,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,15,1,bis_50,
11833,WV_zu_VZ,6,03_2019,60,4977,83,1,0,1,1,10,10,11,4,1,3,3,3,2,1,1,1,0,0,2,1,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,1,bis_60,
11833,WV_zu_VZ,7,03_2019,105,12095,115.2,4,0,0,2,12,12,14,9,4,3,1,4,9,4,1,7,4,4,0,1,1,2,0,0,3,0,1,2,1,0,0,3,0,0,0,0,1,0,0,0,0,14,1,bis_60,
11833,WV_zu_VZ,8,03_2019,133,11044,83,13,1,1,3,12,28,17,18,7,7,8,5,4,1,3,3,1,2,2,2,0,0,2,1,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,28,1,bis_50,
11833,WV_zu_VZ,9,03_2019,170,17427,102.5,8,0,1,5,19,23,26,11,13,12,12,6,6,4,3,4,2,1,2,3,0,2,2,0,1,2,2,0,0,1,0,1,1,2,0,1,2,0,0,0,0,26,1,bis_60,
11833,WV_zu_VZ,10,03_2019,158,16325,103.3,8,1,0,6,14,21,19,15,16,9,12,7,1,4,3,4,0,3,4,1,4,1,1,1,2,1,0,0,1,0,0,3,2,1,0,0,1,0,0,0,0,21,1,bis_50,
11833,WV_zu_VZ,11,03_2019,150,16034,106.9,4,0,1,4,18,22,14,16,10,8,5,7,6,3,2,7,4,2,5,0,0,1,1,0,1,0,0,1,2,0,0,5,3,0,0,1,1,0,0,0,0,22,1,bis_50,
11833,WV_zu_VZ,12,03_2019,136,13479,99.1,7,0,1,6,19,21,15,12,9,7,3,4,5,5,3,4,3,1,2,1,1,1,0,2,1,2,1,0,0,1,0,4,0,0,0,1,1,0,0,0,0,21,1,bis_50,
11833,WV_zu_VZ,13,03_2019,156,17039,109.2,3,2,0,5,17,26,20,11,2,12,9,1,4,3,7,5,2,2,1,2,2,3,2,1,2,3,2,1,1,0,0,2,2,2,1,0,1,0,0,0,0,26,1,bis_50,
11833,WV_zu_VZ,14,03_2019,141,13480,95.6,12,1,0,4,24,17,11,10,8,7,11,7,7,4,7,2,4,1,1,2,3,0,1,2,0,0,0,0,0,1,0,5,1,0,0,0,0,0,0,0,0,24,1,bis_40,
11833,WV_zu_VZ,15,03_2019,153,19895,130,9,0,1,7,19,26,14,8,4,7,9,5,6,4,1,3,6,4,4,3,1,0,0,0,1,4,2,1,0,0,1,6,1,0,0,1,4,0,0,0,0,26,1,bis_50,
11833,WV_zu_VZ,16,03_2019,236,20454,86.7,19,0,1,10,36,48,32,15,24,11,9,8,0,7,5,0,2,3,3,2,0,2,0,1,4,2,0,1,0,1,2,5,0,0,0,1,1,0,0,0,0,48,1,bis_50,
11833,WV_zu_VZ,17,03_2019,299,24011,80.3,9,2,1,12,61,51,39,30,20,15,12,10,5,5,2,3,5,4,3,1,2,3,0,3,1,0,1,0,0,0,1,1,0,1,2,1,2,0,0,0,0,61,1,bis_40,
11833,WV_zu_VZ,18,03_2019,396,27884,70.4,25,3,0,20,74,102,52,37,27,15,12,6,8,4,8,3,1,2,2,1,0,2,4,1,2,1,1,0,1,1,1,2,2,0,0,0,1,0,0,0,0,102,1,bis_50,
11833,WV_zu_VZ,19,03_2019,574,40102,69.9,40,0,0,24,132,140,85,49,36,20,16,12,6,4,7,4,6,3,4,3,1,3,2,1,2,0,0,2,1,1,2,0,2,1,1,2,2,0,0,0,0,140,1,bis_50,
11833,WV_zu_VZ,20,03_2019,653,43888,67.2,47,0,1,35,130,184,95,53,41,25,19,12,9,6,4,6,4,4,1,1,3,1,0,0,1,2,4,2,0,0,1,4,1,0,0,0,4,0,0,0,0,184,1,bis_50,
11833,WV_zu_VZ,21,03_2019,757,46494,61.4,27,3,1,33,206,194,109,67,36,25,16,16,5,5,3,5,5,1,3,0,0,3,1,2,1,1,1,2,1,1,3,4,2,0,1,1,0,0,0,0,0,206,1,bis_40,
11833,WV_zu_VZ,22,03_2019,873,50499,57.8,14,2,1,56,278,223,119,61,37,24,13,9,7,5,6,2,3,4,1,3,0,1,2,1,0,0,1,0,0,0,2,6,0,2,1,2,1,0,0,0,0,278,1,bis_40,
11833,WV_zu_VZ,23,03_2019,702,36769,52.4,12,0,0,54,246,188,83,41,24,11,13,11,5,3,3,4,2,1,2,1,1,1,0,0,3,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,246,1,bis_40,
11834,WV_zu_VZ,0,03_2019,2,64,32,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,bis_30,Max_Wert_ist_mehrfach_vorhanden!
11834,WV_zu_VZ,1,03_2019,1,111,111,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,bis_120,
11834,WV_zu_VZ,7,03_2019,1,103,103,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,bis_110,
11834,WV_zu_VZ,9,03_2019,1,129,129,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,bis_130,
11834,WV_zu_VZ,10,03_2019,1,150,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,bis_150,
11834,WV_zu_VZ,11,03_2019,2,234,117,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,bis_110,Max_Wert_ist_mehrfach_vorhanden!
11834,WV_zu_VZ,12,03_2019,2,107,53.5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,bis_40,Max_Wert_ist_mehrfach_vorhanden!
11834,WV_zu_VZ,13,03_2019,3,370,123.3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,bis_80,Max_Wert_ist_mehrfach_vorhanden!
11834,WV_zu_VZ,15,03_2019,1,27,27,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,bis_30,
11834,WV_zu_VZ,19,03_2019,3,119,39.7,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,bis_50,
11834,WV_zu_VZ,20,03_2019,1,57,57,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,bis_60,
11834,WV_zu_VZ,21,03_2019,4,184,46,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,bis_40,Max_Wert_ist_mehrfach_vorhanden!
11834,WV_zu_VZ,22,03_2019,2,222,111,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,bis_80,Max_Wert_ist_mehrfach_vorhanden!
11834,WV_zu_VZ,23,03_2019,2,91,45.5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,bis_50,
